"netuid","name","field","url","expected_text","result","detail","final_url"
"68","NOVA","sources","https://www.metanova-labs.ai/dashboard","","live","200","https://www.metanova-labs.ai/dashboard"
"68","NOVA","sources","https://taostats.io/subnets/68","","live","200","https://taostats.io/subnets/68"
"68","NOVA","artifacts.github","https://github.com/metanova-labs/nova","","live","pushed_at 2026-09-09, archived=false","https://github.com/metanova-labs/nova"
"68","NOVA","artifacts.docs","https://github.com/metanova-labs/nova/tree/main/docs","","live","200","https://github.com/metanova-labs/nova/tree/main/docs"
"68","NOVA","artifacts.dashboard","https://www.metanova-labs.ai/dashboard","","live","200","https://www.metanova-labs.ai/dashboard"
"68","NOVA","own_words","https://www.metanova-labs.ai/nova","NOVA is a decentralized engine for therapeutic discovery.","live","200","https://www.metanova-labs.ai/nova"
"68","NOVA","identity.github_repo","https://github.com/metanova-labs/nova/","","live","pushed_at 2026-09-09, archived=false","https://github.com/metanova-labs/nova"
"68","NOVA","identity.subnet_url","https://www.metanova-labs.ai","","live","200","https://www.metanova-labs.ai"
"28","SayGM","stakers.q1","https://saygm.com/","Drop-in access to Claude, GPT, and Gemini. Your prompts routed through a verifiable TEE.","live","200","https://saygm.com/"
"28","SayGM","stakers.q2","https://saygm.com/miners","Latest finalized 2026-09-09 23:52 UTC","live_unconfirmed","200, quoted text absent","https://saygm.com/miners"
"28","SayGM","stakers.q3","https://raw.githubusercontent.com/taostat/gm-miner/main/README.md","","live","200","https://raw.githubusercontent.com/taostat/gm-miner/main/README.md"
"28","SayGM","stakers.q4","https://saygm.com/miners","","live_unconfirmed","200, quoted text absent","https://saygm.com/miners"
"28","SayGM","miners.q1","https://docs.saygm.com/mining/overview/","GM miners supply upstream model capacity and earn the spread between their declared offer and GM's buyer price.","live","200","https://docs.saygm.com/mining/overview/"
"28","SayGM","miners.q2","https://docs.saygm.com/mining/overview/","A funded Phala Cloud account and API key. A Bittensor hotkey registered on GM's subnet.","live","200","https://docs.saygm.com/mining/overview/"
"28","SayGM","miners.q3","https://saygm.com/miners","","live_unconfirmed","200, quoted text absent","https://saygm.com/miners"
"28","SayGM","miners.q4","https://api.github.com/repos/taostat/gm-miner/releases/latest","","live","200","https://api.github.com/repos/taostat/gm-miner/releases/latest"
"28","SayGM","buyers.q1","https://saygm.com/","Point Cursor, Cline, Claude Code, or your AI SDK at the gm gateway. One base URL. No rewrites.","live","200","https://saygm.com/"
"28","SayGM","buyers.q2","https://saygm.com/","27% Cheaper than list, on average","live","200","https://saygm.com/"
"28","SayGM","buyers.q3","https://saygm.com/models/claude-sonnet-4-6","","live","200","https://saygm.com/models/claude-sonnet-4-6"
"28","SayGM","buyers.q4","https://docs.saygm.com/","","live","200","https://docs.saygm.com/"
"28","SayGM","newcomers.q1","https://saygm.com/","Say gm to frontier models. Drop-in access to Claude, GPT, and Gemini. Your prompts routed through a verifiable TEE.","live","200","https://saygm.com/"
"28","SayGM","newcomers.q2","https://saygm.com/","Verified by hardware, not by policy.","live","200","https://saygm.com/"
"28","SayGM","newcomers.q3","https://saygm.com/models/claude-sonnet-4-6","","live","200","https://saygm.com/models/claude-sonnet-4-6"
"28","SayGM","newcomers.q4","https://docs.saygm.com/","","live","200","https://docs.saygm.com/"
"28","SayGM","sources","https://raw.githubusercontent.com/taostat/gm-miner/main/README.md","","live","200","https://raw.githubusercontent.com/taostat/gm-miner/main/README.md"
"28","SayGM","sources","https://saygm.com/","","live","200","https://saygm.com/"
"28","SayGM","sources","https://saygm.com/llms.txt","","live","200","https://saygm.com/llms.txt"
"28","SayGM","sources","https://github.com/taostat/gm-miner","","live","pushed_at 2026-09-09, archived=false","https://github.com/taostat/gm-miner"
"28","SayGM","sources","https://saygm.com/privacy","","live","200","https://saygm.com/privacy"
"28","SayGM","sources","https://saygm.com/blog","","live","200","https://saygm.com/blog"
"28","SayGM","sources","https://saygm.com/openapi.json","","live","200","https://saygm.com/openapi.json"
"28","SayGM","sources","https://api.github.com/repos/taostat/gm-miner/contents/docs","","live","200","https://api.github.com/repos/taostat/gm-miner/contents/docs"
"28","SayGM","sources","https://api.github.com/repos/taostat/gm-miner/releases/latest","","live","200","https://api.github.com/repos/taostat/gm-miner/releases/latest"
"28","SayGM","sources","https://raw.githubusercontent.com/taostat/gm-miner/main/docs/miner-terms.md","","live","200","https://raw.githubusercontent.com/taostat/gm-miner/main/docs/miner-terms.md"
"28","SayGM","sources","https://raw.githubusercontent.com/taostat/gm-miner/main/docs/provider-model-support.md","","live","200","https://raw.githubusercontent.com/taostat/gm-miner/main/docs/provider-model-support.md"
"28","SayGM","sources","https://saygm.com/miners","","live_unconfirmed","200, quoted text absent","https://saygm.com/miners"
"28","SayGM","sources","https://saygm.com/terms","","live","200","https://saygm.com/terms"
"28","SayGM","sources","https://docs.saygm.com","","live","200","https://docs.saygm.com"
"28","SayGM","sources","https://docs.saygm.com/getting-started/quickstart/","","live","200","https://docs.saygm.com/getting-started/quickstart/"
"28","SayGM","sources","https://saygm.com/models/claude-sonnet-4-6","","live","200","https://saygm.com/models/claude-sonnet-4-6"
"28","SayGM","sources","https://docs.saygm.com/mining/overview/","","live","200","https://docs.saygm.com/mining/overview/"
"28","SayGM","sources","https://docs.saygm.com/platform/billing/","","live","200","https://docs.saygm.com/platform/billing/"
"28","SayGM","sources","https://taostats.io/subnets/28","","live","200","https://taostats.io/subnets/28"
"28","SayGM","artifacts.github","https://github.com/taostat/gm-miner","","live","pushed_at 2026-09-09, archived=false","https://github.com/taostat/gm-miner"
"28","SayGM","artifacts.docs","https://docs.saygm.com","","live","200","https://docs.saygm.com"
"28","SayGM","artifacts.api","https://api.saygm.com/v1","","unreachable","404","https://api.saygm.com/v1"
"28","SayGM","artifacts.dashboard","https://saygm.com/miners","","live_unconfirmed","200, quoted text absent","https://saygm.com/miners"
"28","SayGM","own_words","https://saygm.com/","Drop-in access to Claude, GPT, and Gemini. Your prompts routed through a verifiable TEE.","live","200","https://saygm.com/"
"28","SayGM","identity.github_repo","https://github.com/taostat/gm-miner","","live","pushed_at 2026-09-09, archived=false","https://github.com/taostat/gm-miner"
"28","SayGM","identity.subnet_url","https://saygm.com/","","live","200","https://saygm.com/"
"91","cascade","stakers.q1","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md","cascade is building state-of-the-art time-series foundation models (TSFMs) on Bittensor.","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md"
"91","cascade","stakers.q2","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md"
"91","cascade","stakers.q3","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/AUDIT.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/AUDIT.md"
"91","cascade","stakers.q4","https://testnet.cascadesub.net/","","live","200","https://testnet.cascadesub.net/"
"91","cascade","miners.q1","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/INTERFACE.md","Yield UP TO n_series float arrays: 1-D (L,) today, or (C, L) once the owner raises max_channels.","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/INTERFACE.md"
"91","cascade","miners.q2","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/MINER.md","btcli subnet list --network test shows the current registration cost","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/MINER.md"
"91","cascade","miners.q3","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/ARCHITECTURE.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/ARCHITECTURE.md"
"91","cascade","miners.q4","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/MINER.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/MINER.md"
"91","cascade","buyers.q1","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md"
"91","cascade","buyers.q4","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md"
"91","cascade","newcomers.q1","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md","Miners compete by writing the data generators that feed the model","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md"
"91","cascade","newcomers.q2","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/AUDIT.md","let anyone re-derive the owner's published work instead of taking it on faith","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/AUDIT.md"
"91","cascade","newcomers.q3","https://testnet.cascadesub.net/","","live","200","https://testnet.cascadesub.net/"
"91","cascade","newcomers.q4","https://testnet.cascadesub.net/","","live","200","https://testnet.cascadesub.net/"
"91","cascade","sources","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md"
"91","cascade","sources","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/llms.txt","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/llms.txt"
"91","cascade","sources","https://testnet.cascadesub.net/","","live","200","https://testnet.cascadesub.net/"
"91","cascade","sources","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/MINER.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/MINER.md"
"91","cascade","sources","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/ARCHITECTURE.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/ARCHITECTURE.md"
"91","cascade","sources","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/AUDIT.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/AUDIT.md"
"91","cascade","sources","https://taostats.io/subnets/91","","live","200","https://taostats.io/subnets/91"
"91","cascade","sources","https://cascade-woad.vercel.app","","live","200","https://cascade-woad.vercel.app"
"91","cascade","sources","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/INTERFACE.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/INTERFACE.md"
"91","cascade","sources","https://github.com/TensorLink-AI/cascade","","live","pushed_at 2026-09-09, archived=false","https://github.com/TensorLink-AI/cascade"
"91","cascade","sources","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/VALIDATOR.md","","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/docs/VALIDATOR.md"
"91","cascade","artifacts.github","https://github.com/TensorLink-AI/cascade","","live","pushed_at 2026-09-09, archived=false","https://github.com/TensorLink-AI/cascade"
"91","cascade","artifacts.docs","https://github.com/TensorLink-AI/cascade/tree/main/docs","","live","200","https://github.com/TensorLink-AI/cascade/tree/main/docs"
"91","cascade","artifacts.dashboard","https://testnet.cascadesub.net/","","live","200","https://testnet.cascadesub.net/"
"91","cascade","own_words","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md","cascade is building state-of-the-art time-series foundation models (TSFMs) on Bittensor.","live","200","https://raw.githubusercontent.com/TensorLink-AI/cascade/main/README.md"
"91","cascade","identity.github_repo","https://github.com/TensorLink-AI/cascade","","live","pushed_at 2026-09-09, archived=false","https://github.com/TensorLink-AI/cascade"
"91","cascade","identity.subnet_url","https://cascadesub.net","","redirected","200, host changed to testnet.cascadesub.net: https://testnet.cascadesub.net/","https://testnet.cascadesub.net/"
"110","Green Compute","stakers.q1","https://www.green-compute.com/","Enterprise inference, metered by the token","live","200","https://www.green-compute.com/"
"110","Green Compute","stakers.q2","https://www.green-compute.com/","Generated over $82,000 in profitable revenue in the first month of Bittensor operations.","live","200","https://www.green-compute.com/"
"110","Green Compute","stakers.q3","https://www.green-compute.com/providers","","live","200","https://www.green-compute.com/providers"
"110","Green Compute","stakers.q4","https://www.green-compute.com/about","","live","200","https://www.green-compute.com/about"
"110","Green Compute","miners.q1","https://www.green-compute.com/providers","Once verified, connect RTX 4090 or RTX 5090 nodes to Bittensor subnet 110.","live","200","https://www.green-compute.com/providers"
"110","Green Compute","miners.q2","https://www.green-compute.com/apply","Registering as a miner costs a non-refundable TAO burn to join the subnet","live","200","https://www.green-compute.com/apply"
"110","Green Compute","miners.q3","https://www.green-compute.com/providers","Validators score you on performance, reliability, and proof integrity. Payouts every epoch.","live","200","https://www.green-compute.com/providers"
"110","Green Compute","miners.q4","https://www.green-compute.com/apply","","live","200","https://www.green-compute.com/apply"
"110","Green Compute","buyers.q1","https://www.green-compute.com/enterprise","OpenAI-compatible chat completion API, streaming responses.","live","200","https://www.green-compute.com/enterprise"
"110","Green Compute","buyers.q2","https://www.green-compute.com/enterprise","RTX 4090 $0.40 / GPU / hr","live","200","https://www.green-compute.com/enterprise"
"110","Green Compute","buyers.q3","https://www.green-compute.com/contact-sales","","live","200","https://www.green-compute.com/contact-sales"
"110","Green Compute","buyers.q4","https://www.green-compute.com/enterprise","","live","200","https://www.green-compute.com/enterprise"
"110","Green Compute","newcomers.q1","https://www.green-compute.com/about","Green Compute is Bittensor subnet 110, an inference marketplace where only verifiably green compute gets paid.","live","200","https://www.green-compute.com/about"
"110","Green Compute","newcomers.q2","https://www.green-compute.com/about","If a solar miner in another country outperforms us, they win the traffic. That keeps us honest and keeps us sharp.","live","200","https://www.green-compute.com/about"
"110","Green Compute","newcomers.q3","https://www.green-compute.com/","","live","200","https://www.green-compute.com/"
"110","Green Compute","newcomers.q4","https://www.green-compute.com/about","","live","200","https://www.green-compute.com/about"
"110","Green Compute","sources","https://www.green-compute.com/","","live","200","https://www.green-compute.com/"
"110","Green Compute","sources","https://www.green-compute.com/about","","live","200","https://www.green-compute.com/about"
"110","Green Compute","sources","https://www.green-compute.com/enterprise","","live","200","https://www.green-compute.com/enterprise"
"110","Green Compute","sources","https://www.green-compute.com/providers","","live","200","https://www.green-compute.com/providers"
"110","Green Compute","sources","https://www.green-compute.com/apply","","live","200","https://www.green-compute.com/apply"
"110","Green Compute","sources","https://www.green-compute.com/capacity","","live","200","https://www.green-compute.com/capacity"
"110","Green Compute","sources","https://www.green-compute.com/contact-sales","","live","200","https://www.green-compute.com/contact-sales"
"110","Green Compute","sources","https://www.green-compute.com/models","","live","200","https://www.green-compute.com/login?callbackUrl=%2Fmodels"
"110","Green Compute","sources","https://api.green-compute.com/v1/models","","unreachable","401","https://api.green-compute.com/v1/models"
"110","Green Compute","sources","https://taostats.io/subnets/110","","live","200","https://taostats.io/subnets/110"
"110","Green Compute","artifacts.api","https://api.green-compute.com/v1/chat/completions","","unreachable","405","https://api.green-compute.com/v1/chat/completions"
"110","Green Compute","artifacts.dashboard","https://www.green-compute.com/capacity","","live","200","https://www.green-compute.com/capacity"
"110","Green Compute","own_words","https://www.green-compute.com/about","Green Compute is Bittensor subnet 110, an inference marketplace where only verifiably green compute gets paid.","live","200","https://www.green-compute.com/about"
"110","Green Compute","identity.subnet_url","https://www.green-compute.com/","","live","200","https://www.green-compute.com/"
"75","Hippius","stakers.q1","https://docs.hippius.com/llms.txt","Hippius is a distributed cloud storage platform backed by Arion distributed storage and a custom Substrate blockchain.","live","200","https://docs.hippius.com/llms.txt"
"75","Hippius","stakers.q2","https://hipstats.com","Hippius Explorer","live","200","https://hipstats.com"
"75","Hippius","stakers.q3","https://raw.githubusercontent.com/thenervelab/thebrain/main/readme_weights.md","","live","200","https://raw.githubusercontent.com/thenervelab/thebrain/main/readme_weights.md"
"75","Hippius","stakers.q4","https://docs.hippius.com/learn/substrate-staking","","live","200","https://docs.hippius.com/learn/substrate-staking"
"75","Hippius","miners.q1","https://docs.hippius.com/earn/storage-miner","A storage miner in the Hippius network is a node that provides distributed storage capacity.","live","200","https://docs.hippius.com/earn/storage-miner"
"75","Hippius","miners.q2","https://docs.hippius.com/earn/storage-miner","Miners must provide at least 2TB of storage and a static public IP","live","200","https://docs.hippius.com/earn/storage-miner"
"75","Hippius","miners.q3","https://raw.githubusercontent.com/thenervelab/thebrain/main/readme_weights.md","","live","200","https://raw.githubusercontent.com/thenervelab/thebrain/main/readme_weights.md"
"75","Hippius","miners.q4","https://docs.hippius.com/earn/storage-miner","","live","200","https://docs.hippius.com/earn/storage-miner"
"75","Hippius","buyers.q1","https://docs.hippius.com/llms.txt","S3-compatible API at s3.hippius.com. Store anything. Standard clients (boto3, AWS CLI, rclone) work without modification.","live","200","https://docs.hippius.com/llms.txt"
"75","Hippius","buyers.q2","https://hippius.com/pricing","All services are billed per use with credits (1 credit = $1), minted on our blockchain for full visibility.","live","200","https://hippius.com/pricing"
"75","Hippius","buyers.q3","https://status.hippius.com/","","live","200","https://status.hippius.com/"
"75","Hippius","buyers.q4","https://api.hippius.com/","","live","200","https://api.hippius.com/"
"75","Hippius","newcomers.q1","https://hippius.com/","Transparent and Decentralized Cloud Storage","live","200","https://hippius.com/"
"75","Hippius","newcomers.q2","https://hippius.com/","Powered by a decentralized network of hardware providers, not a single point of failure.","live","200","https://hippius.com/"
"75","Hippius","newcomers.q3","https://status.hippius.com/","","live","200","https://status.hippius.com/"
"75","Hippius","newcomers.q4","https://hippius.com/why-hippius","","live","200","https://hippius.com/why-hippius"
"75","Hippius","sources","https://raw.githubusercontent.com/thenervelab/thebrain/main/README.md","","live","200","https://raw.githubusercontent.com/thenervelab/thebrain/main/README.md"
"75","Hippius","sources","https://raw.githubusercontent.com/thenervelab/thebrain/main/incentives.md","","live","200","https://raw.githubusercontent.com/thenervelab/thebrain/main/incentives.md"
"75","Hippius","sources","https://raw.githubusercontent.com/thenervelab/thebrain/main/readme_weights.md","","live","200","https://raw.githubusercontent.com/thenervelab/thebrain/main/readme_weights.md"
"75","Hippius","sources","https://raw.githubusercontent.com/thenervelab/thebrain/main/minner-setup.md","","live","200","https://raw.githubusercontent.com/thenervelab/thebrain/main/minner-setup.md"
"75","Hippius","sources","https://raw.githubusercontent.com/thenervelab/thebrain/main/validator-setup.md","","live","200","https://raw.githubusercontent.com/thenervelab/thebrain/main/validator-setup.md"
"75","Hippius","sources","https://hippius.com/","","live","200","https://hippius.com/"
"75","Hippius","sources","https://docs.hippius.com/llms.txt","","live","200","https://docs.hippius.com/llms.txt"
"75","Hippius","sources","https://hippius.com/pricing","","live","200","https://hippius.com/pricing"
"75","Hippius","sources","https://hippius.com/why-hippius","","live","200","https://hippius.com/why-hippius"
"75","Hippius","sources","https://hippius.com/alphanomics","","live","200","https://hippius.com/alphanomics"
"75","Hippius","sources","https://docs.hippius.com","","live","200","https://docs.hippius.com"
"75","Hippius","sources","https://docs.hippius.com/learn/intro","","live","200","https://docs.hippius.com/learn/intro"
"75","Hippius","sources","https://docs.hippius.com/learn/substrate-staking","","live","200","https://docs.hippius.com/learn/substrate-staking"
"75","Hippius","sources","https://docs.hippius.com/earn/storage-miner","","live","200","https://docs.hippius.com/earn/storage-miner"
"75","Hippius","sources","https://status.hippius.com/","","live","200","https://status.hippius.com/"
"75","Hippius","sources","https://api.hippius.com/","","live","200","https://api.hippius.com/"
"75","Hippius","sources","https://hipstats.com","","live","200","https://hipstats.com"
"75","Hippius","sources","https://community.hippius.com/","","live","200","https://community.hippius.com/"
"75","Hippius","sources","https://taostats.io/subnets/75","","live","200","https://taostats.io/subnets/75"
"75","Hippius","artifacts.github","https://github.com/thenervelab/thebrain","","live","pushed_at 2026-09-09, archived=false","https://github.com/thenervelab/thebrain"
"75","Hippius","artifacts.docs","https://docs.hippius.com","","live","200","https://docs.hippius.com"
"75","Hippius","artifacts.discord","https://discord.hippius.com","","redirected","200, host changed to discord.com: https://discord.com/invite/W4rRHg2jgr","https://discord.com/invite/W4rRHg2jgr"
"75","Hippius","artifacts.api","https://api.hippius.com/","","live","200","https://api.hippius.com/"
"75","Hippius","artifacts.dashboard","https://status.hippius.com/","","live","200","https://status.hippius.com/"
"75","Hippius","own_words","https://docs.hippius.com/llms.txt","Hippius is a distributed cloud storage platform backed by Arion distributed storage and a custom Substrate blockchain.","live","200","https://docs.hippius.com/llms.txt"
"75","Hippius","identity.github_repo","https://github.com/thenervelab/thebrain","","live","pushed_at 2026-09-09, archived=false","https://github.com/thenervelab/thebrain"
"75","Hippius","identity.subnet_url","https://hippius.com/","","live","200","https://hippius.com/"
"58","greevils","stakers.q1","https://www.greevils.ai","A Bittensor subnet where autonomous trading agents go head-to-head with human traders on live Hyperliquid markets.","live","200","https://www.greevils.ai"
"58","greevils","stakers.q2","https://app.greevils.ai/leaderboard","No competitors yet","live_unconfirmed","200, quoted text absent","https://app.greevils.ai/leaderboard"
"58","greevils","stakers.q3","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/incentive.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/incentive.md"
"58","greevils","stakers.q4","https://raw.githubusercontent.com/greevils-ai/greevils-docs/main/README.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-docs/main/README.md"
"58","greevils","miners.q1","https://raw.githubusercontent.com/greevils-ai/greevils-cli/main/README.md","Your agent is a directory that MUST contain entry.py","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-cli/main/README.md"
"58","greevils","miners.q2","https://www.greevils.ai","Drop below the $1,000 floor and you're out","live","200","https://www.greevils.ai"
"58","greevils","miners.q3","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/incentive.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/incentive.md"
"58","greevils","miners.q4","https://raw.githubusercontent.com/greevils-ai/greevils-cli/main/README.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-cli/main/README.md"
"58","greevils","buyers.q1","https://app.greevils.ai","Trade Portfolio Vaults Leaderboard Mining Support","live","200","https://app.greevils.ai/trade/BTC"
"58","greevils","buyers.q2","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/README.md","Every fill must be routed through the Greevils builder app","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/README.md"
"58","greevils","buyers.q3","https://www.greevils.ai","","live","200","https://www.greevils.ai"
"58","greevils","buyers.q4","https://raw.githubusercontent.com/greevils-ai/greevils-docs/main/README.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-docs/main/README.md"
"58","greevils","newcomers.q1","https://www.greevils.ai","Agents against the humans. Real money on the line.","live","200","https://www.greevils.ai"
"58","greevils","newcomers.q2","https://www.greevils.ai","Verifiable enough to trust. Sealed enough that no one can reach in.","live","200","https://www.greevils.ai"
"58","greevils","newcomers.q3","https://app.greevils.ai/leaderboard","","live_unconfirmed","200, quoted text absent","https://app.greevils.ai/leaderboard"
"58","greevils","newcomers.q4","https://www.greevils.ai","","live","200","https://www.greevils.ai"
"58","greevils","sources","https://raw.githubusercontent.com/greevils-ai/greevils-cli/main/README.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-cli/main/README.md"
"58","greevils","sources","https://www.greevils.ai","","live","200","https://www.greevils.ai"
"58","greevils","sources","https://github.com/greevils-ai/greevils-cli","","live","pushed_at 2026-07-06, archived=false","https://github.com/greevils-ai/greevils-cli"
"58","greevils","sources","https://api.github.com/orgs/greevils-ai/repos","","live","200","https://api.github.com/orgs/greevils-ai/repos"
"58","greevils","sources","https://api.github.com/repos/greevils-ai/greevils-cli/commits?per_page=1","","live","200","https://api.github.com/repos/greevils-ai/greevils-cli/commits?per_page=1"
"58","greevils","sources","https://raw.githubusercontent.com/greevils-ai/greevils-docs/main/README.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-docs/main/README.md"
"58","greevils","sources","https://app.greevils.ai","","live","200","https://app.greevils.ai/trade/BTC"
"58","greevils","sources","https://app.greevils.ai/leaderboard","","live_unconfirmed","200, quoted text absent","https://app.greevils.ai/leaderboard"
"58","greevils","sources","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/README.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/README.md"
"58","greevils","sources","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/incentive.md","","live","200","https://raw.githubusercontent.com/greevils-ai/greevils-validator/main/incentive.md"
"58","greevils","sources","https://taostats.io/subnets/58","","live","200","https://taostats.io/subnets/58"
"58","greevils","artifacts.github","https://github.com/greevils-ai/greevils-cli","","live","pushed_at 2026-07-06, archived=false","https://github.com/greevils-ai/greevils-cli"
"58","greevils","artifacts.docs","https://github.com/greevils-ai/greevils-docs/blob/main/README.md","","live","200","https://github.com/greevils-ai/greevils-docs/blob/main/README.md"
"58","greevils","artifacts.dashboard","https://app.greevils.ai/leaderboard","","live_unconfirmed","200, quoted text absent","https://app.greevils.ai/leaderboard"
"58","greevils","own_words","https://www.greevils.ai","A Bittensor subnet where autonomous trading agents go head-to-head with human traders on live Hyperliquid markets.","live","200","https://www.greevils.ai"
"58","greevils","identity.github_repo","https://github.com/greevils-ai/greevils-cli","","live","pushed_at 2026-07-06, archived=false","https://github.com/greevils-ai/greevils-cli"
"58","greevils","identity.subnet_url","https://www.greevils.ai","","live","200","https://www.greevils.ai"
"38","ChronoLLM","stakers.q1","https://chronollm.com/","The first LLM without lookahead bias.","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","stakers.q2","https://chronollm.com/","A crowdsourced ML research platform of 12,000+ data scientists serving institutional clients.","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","stakers.q3","https://raw.githubusercontent.com/chronollm/sn38/main/README.md","","live","200","https://raw.githubusercontent.com/chronollm/sn38/main/README.md"
"38","ChronoLLM","stakers.q4","https://chronollm.com/","","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","miners.q1","https://raw.githubusercontent.com/chronollm/sn38/main/docs/miner.md","Models can use any architecture loadable by HuggingFace AutoModelForCausalLM","live","200","https://raw.githubusercontent.com/chronollm/sn38/main/docs/miner.md"
"38","ChronoLLM","miners.q2","https://raw.githubusercontent.com/chronollm/sn38/main/docs/miner.md","tdx.xlarge (8 vCPU, 16GB) is the recommended minimum.","live","200","https://raw.githubusercontent.com/chronollm/sn38/main/docs/miner.md"
"38","ChronoLLM","miners.q3","https://raw.githubusercontent.com/chronollm/sn38/main/README.md","","live","200","https://raw.githubusercontent.com/chronollm/sn38/main/README.md"
"38","ChronoLLM","miners.q4","https://raw.githubusercontent.com/chronollm/sn38/main/docs/miner.md","","live","200","https://raw.githubusercontent.com/chronollm/sn38/main/docs/miner.md"
"38","ChronoLLM","buyers.q1","https://chronollm.com/","The full model, free to download and run on your own hardware.","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","buyers.q2","https://chronollm.com/","Free hosted access for non-commercial research, so you can build on ChronoLLM.","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","buyers.q3","https://chronollm.com/","","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","buyers.q4","https://chronollm.com/","","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","newcomers.q1","https://chronollm.com/","Each model is trained only on data available up to its cutoff date, preserving backtest integrity for quant research.","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","newcomers.q2","https://chronollm.com/","The financial sector needs a new type of large language model that doesn't cheat.","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","newcomers.q3","https://chronollm.com/","Thousands of post-cutoff leak probes let you verify the model's time boundary yourself.","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","newcomers.q4","https://chronollm.com/","","live_unconfirmed","200, quoted text absent","https://chronollm.com/"
"38","ChronoLLM","sources","https://raw.githubusercontent.com/chronollm/sn38/main/README.md","","live","200","https://raw.githubusercontent.com/chronollm/sn38/main/README.md"
